file,row_index,target_value,value_type,data_Marital status,data_Application mode,data_Application order,data_Course,data_Daytime/evening attendance	,data_Previous qualification,data_Previous qualification (grade),data_Nacionality,data_Mother's qualification,data_Father's qualification,data_Mother's occupation,data_Father's occupation,data_Admission grade,data_Displaced,data_Educational special needs,data_Debtor,data_Tuition fees up to date,data_Gender,data_Scholarship holder,data_Age at enrollment,data_International,data_Curricular units 1st sem (credited),data_Curricular units 1st sem (enrolled),data_Curricular units 1st sem (evaluations),data_Curricular units 1st sem (approved),data_Curricular units 1st sem (grade),data_Curricular units 1st sem (without evaluations),data_Curricular units 2nd sem (credited),data_Curricular units 2nd sem (enrolled),data_Curricular units 2nd sem (evaluations),data_Curricular units 2nd sem (approved),data_Curricular units 2nd sem (grade),data_Curricular units 2nd sem (without evaluations),data_Unemployment rate,data_Inflation rate,data_GDP,data_Target,data_First_Sem_Success_Rate,data_Second_Sem_Success_Rate
train_cleaned.csv,1602,0.0,float64,1,1,2.0,8378.5,1,1,127.0,1,3,39,1.0,3.0,133.5,1,0,0,1,1,0,17,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Enrolled,0.0,0.0
train_cleaned.csv,1605,0.0,float64,1,17,1.0,9085.0,1,1,137.0,1,1,1,4.0,7.0,134.6,1,0,0,1,1,0,22,0,0,6,16,0.0,7.401499999999999,0,0,6,7,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1612,0.0,float64,1,17,1.0,9254.0,1,1,137.0,1,34,38,0.0,7.0,137.7,1,0,0,1,0,0,19,0,0,6,14,1.0,10.0,0,0,6,13,0,6.9375,0,7.6,2.6,0.32,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1622,0.0,float64,1,1,1.0,9238.0,1,1,116.0,1,38,38,9.0,8.0,108.7,1,0,0,1,1,0,18,0,0,6,9,5.0,11.0,0,0,6,12,0,6.9375,0,11.1,0.6,2.02,Dropout,0.8333319444467593,0.0
train_cleaned.csv,1624,0.0,float64,1,39,1.0,9500.0,1,1,110.0,1,37,37,9.0,9.0,130.0,0,0,0,1,0,0,32,0,0,7,12,4.0,13.7,0,0,7,7,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.571427755103207,0.0
train_cleaned.csv,1627,0.0,float64,1,17,3.0,8378.5,1,1,147.0,1,19,1,5.0,4.0,137.6,1,0,0,1,0,1,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.7,3.7,-1.7,Graduate,0.0,0.0
train_cleaned.csv,1628,0.0,float64,1,39,1.0,9254.0,1,1,133.1,1,19,1,9.0,5.0,97.0,0,0,0,1,1,0,34,0,0,5,10,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1629,0.0,float64,1,44,1.0,9085.0,1,1,150.0,1,29,10,6.0,6.0,150.0,1,0,0,1,0,0,21,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1631,0.0,float64,1,39,1.0,8378.5,1,1,138.0,1,19,19,16.5,16.5,127.0,0,0,0,1,0,0,34,0,0,4,4,0.0,7.401499999999999,0,0,5,10,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1634,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,1,37,9.0,8.0,130.0,0,0,0,1,1,0,29,0,0,3,4,0.0,7.401499999999999,0,0,4,8,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1635,0.0,float64,1,1,1.0,8378.5,1,1,150.0,1,38,19,7.0,10.0,134.6,0,0,0,1,0,0,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1642,0.0,float64,1,43,3.5,9085.0,1,1,133.1,1,34,34,16.5,16.5,125.2,0,0,0,1,0,0,21,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1645,0.0,float64,1,1,3.0,8378.5,1,1,140.0,1,37,37,9.0,9.0,124.3,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Graduate,0.0,0.0
train_cleaned.csv,1646,0.0,float64,1,17,1.0,9991.0,1,1,120.0,1,38,3,9.0,3.0,116.9,1,0,0,1,0,0,26,0,0,5,5,0.0,7.401499999999999,0,0,5,6,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1651,0.0,float64,1,43,1.0,9130.0,1,1,133.1,1,34,34,0.0,0.0,128.2,0,0,0,1,1,0,28,0,0,5,9,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1655,0.0,float64,1,39,1.0,9147.0,1,1,110.0,1,37,37,9.0,9.0,110.3,0,0,0,1,1,0,26,0,0,5,5,0.0,7.401499999999999,0,0,5,9,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1657,0.0,float64,1,17,3.5,9670.0,1,1,127.0,1,3,4,2.0,2.0,122.8,0,0,0,1,1,0,20,0,0,6,6,3.0,12.333333333333334,0,0,6,9,0,6.9375,0,10.8,1.4,1.74,Dropout,0.4999991666680556,0.0
train_cleaned.csv,1661,0.0,float64,1,39,1.0,9670.0,1,1,140.0,1,2,1,3.0,9.0,160.55,0,0,0,1,1,0,34,0,0,6,11,3.0,14.333333333333334,0,0,6,6,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.4999991666680556,0.0
train_cleaned.csv,1665,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,37,37,9.0,9.0,130.0,0,0,0,1,0,0,34,0,0,6,10,1.0,12.0,0,0,6,6,0,6.9375,0,11.1,0.6,2.02,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1668,0.0,float64,1,39,1.0,9119.0,1,1,120.0,1,37,37,4.0,7.0,122.5,0,0,0,1,0,0,32,0,0,5,6,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,1671,0.0,float64,1,18,2.0,8378.5,1,1,140.0,1,37,37,9.0,10.0,120.4,0,0,0,1,0,0,34,0,0,5,5,0.0,7.401499999999999,0,0,4,4,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1674,0.0,float64,1,43,3.5,8378.5,1,1,136.0,1,37,37,9.0,9.0,123.8,1,0,0,1,1,0,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1691,0.0,float64,1,39,1.0,9991.0,1,1,135.0,1,34,34,0.0,0.0,134.1,1,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1699,0.0,float64,1,17,1.0,9670.0,1,1,110.0,1,12,3,5.0,8.0,106.5,1,0,0,1,0,0,20,0,0,6,6,0.0,7.401499999999999,0,0,6,9,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1702,0.0,float64,1,1,1.0,9085.0,1,1,150.0,1,12,2,4.0,2.0,144.6,0,0,0,1,0,0,24,0,0,5,6,1.0,13.0,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.1999996000008,0.0
train_cleaned.csv,1705,0.0,float64,1,43,1.0,8378.5,1,1,120.0,1,3,3,2.0,2.0,120.0,1,0,0,1,1,0,22,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Enrolled,0.0,0.0
train_cleaned.csv,1712,0.0,float64,1,1,1.0,8378.5,1,1,134.0,1,19,37,7.0,7.0,136.1,1,0,0,1,1,0,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Graduate,0.0,0.0
train_cleaned.csv,1714,0.0,float64,1,39,1.0,9991.0,1,1,102.5,1,37,19,9.0,2.0,121.9,0,0,0,1,0,0,34,0,0,4,4,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,1717,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,37,37,9.0,10.0,120.0,0,0,0,1,1,0,34,0,0,6,8,0.0,7.401499999999999,0,0,6,10,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1719,0.0,float64,1,17,1.0,9773.0,1,1,145.0,1,1,38,16.5,8.0,132.8,1,0,0,1,1,0,21,0,0,6,10,2.0,12.0,0,0,6,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.3333327777787037,0.0
train_cleaned.csv,1720,0.0,float64,1,1,1.0,8378.5,1,1,140.0,1,19,37,5.0,6.0,137.9,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,1725,0.0,float64,1,39,1.0,8378.5,1,1,102.5,1,12,5,9.0,4.0,116.5,0,0,0,1,0,0,34,0,0,6,6,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,1732,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,1,19,5.0,4.0,102.5,0,0,0,1,0,1,27,0,0,6,16,1.0,10.0,0,0,6,13,0,6.9375,0,8.9,1.4,3.51,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1734,0.0,float64,1,42,1.0,9773.0,1,1,133.1,1,19,6,4.0,3.0,120.0,0,0,0,1,1,0,27,0,0,4,8,0.0,7.401499999999999,0,0,5,10,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1736,0.0,float64,1,17,1.0,9147.0,1,1,162.0,1,1,38,4.0,5.0,138.6,1,0,0,1,0,0,19,0,0,5,10,1.0,11.0,0,0,5,13,0,6.9375,0,12.7,3.7,-1.7,Enrolled,0.1999996000008,0.0
train_cleaned.csv,1739,0.0,float64,1,1,1.0,8378.5,1,1,150.0,1,38,19,9.0,9.0,137.8,1,0,0,1,1,1,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Graduate,0.0,0.0
train_cleaned.csv,1740,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,1,19,9.0,8.0,120.0,0,0,0,1,1,0,27,0,0,6,11,2.0,11.5,0,0,6,7,0,6.9375,0,8.9,1.4,3.51,Dropout,0.3333327777787037,0.0
train_cleaned.csv,1742,0.0,float64,1,43,3.0,8378.5,1,1,120.0,1,37,37,9.0,9.0,143.3,1,0,0,1,0,1,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Graduate,0.0,0.0
train_cleaned.csv,1743,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,1,1,1.0,6.0,120.0,0,0,0,1,1,0,24,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,1746,0.0,float64,1,1,1.0,9119.0,1,1,130.0,1,37,19,9.0,5.0,140.2,1,0,0,1,1,0,20,0,0,5,5,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1752,0.0,float64,1,44,1.0,9003.0,1,1,120.0,1,1,19,4.0,7.0,120.0,0,0,0,1,1,0,23,0,0,6,6,1.0,11.0,0,0,6,8,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1755,0.0,float64,1,39,1.0,9991.0,1,1,110.0,1,37,37,9.0,9.0,130.0,0,0,0,1,1,0,34,0,0,4,4,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,1764,0.0,float64,1,16,1.0,8378.5,1,1,158.0,1,38,37,9.0,9.0,160.55,1,0,0,1,1,1,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,10.8,1.4,1.74,Enrolled,0.0,0.0
train_cleaned.csv,1768,0.0,float64,1,1,1.0,8378.5,1,1,130.0,1,1,38,5.0,9.0,118.1,0,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
train_cleaned.csv,1769,0.0,float64,1,39,1.0,9147.0,1,1,140.0,1,37,3,9.0,2.0,135.1,0,0,0,1,1,0,34,0,0,5,0,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1773,0.0,float64,1,18,1.0,9991.0,1,1,112.0,1,43,40,2.0,2.0,106.4,0,0,0,1,1,0,22,0,0,5,0,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,1776,0.0,float64,1,18,3.5,9147.0,1,1,130.0,1,37,37,9.0,9.0,119.9,1,0,0,1,0,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1781,0.0,float64,1,17,1.0,9773.0,1,1,117.0,1,37,37,0.0,4.0,120.5,1,0,0,1,1,0,19,0,0,6,12,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1782,0.0,float64,1,1,2.0,9085.0,1,1,135.0,1,19,1,4.0,4.0,129.4,1,0,0,1,0,0,21,0,0,5,8,0.0,7.401499999999999,0,0,5,12,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,1784,0.0,float64,1,1,3.5,8378.5,1,1,131.0,1,1,1,0.0,3.0,149.9,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,11.1,0.6,2.02,Graduate,0.0,0.0
train_cleaned.csv,1785,0.0,float64,1,1,1.0,9500.0,1,1,162.5,1,1,1,5.0,5.0,160.55,1,0,0,1,1,0,18,0,0,7,7,7.0,16.142857142857142,0,0,8,9,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.9999985714306124,0.0
train_cleaned.csv,1791,0.0,float64,1,7,1.0,9147.0,1,1,120.0,1,1,39,4.0,7.0,120.0,0,0,0,1,0,0,33,0,0,5,9,2.0,14.0,0,0,5,5,0,6.9375,0,12.4,0.5,1.79,Dropout,0.3999992000016,0.0
train_cleaned.csv,1792,0.0,float64,1,1,1.0,9070.0,1,1,133.1,1,19,19,7.0,7.0,117.0,0,0,0,1,0,0,20,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1798,0.0,float64,1,39,1.0,9991.0,1,1,120.0,1,37,37,9.0,9.0,120.0,1,0,0,1,1,0,25,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1801,0.0,float64,1,17,3.0,9085.0,1,1,117.0,1,19,38,5.0,7.0,111.1,0,0,0,1,0,0,21,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1812,0.0,float64,1,39,1.0,9773.0,1,1,133.1,1,37,37,9.0,6.0,110.0,0,0,0,1,0,0,34,0,0,5,5,0.0,7.401499999999999,0,0,4,5,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,1816,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,37,1,9.0,10.0,130.0,0,0,0,1,1,0,28,0,0,6,6,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,1818,0.0,float64,1,17,2.0,8378.5,1,1,137.0,1,1,1,4.0,1.0,143.3,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
train_cleaned.csv,1824,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,37,11,9.0,7.0,96.0,0,0,0,1,1,0,34,0,0,6,6,0.0,7.401499999999999,0,0,5,6,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,1825,0.0,float64,1,1,1.0,8378.5,1,1,159.0,1,3,1,4.0,4.0,160.55,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,1827,0.0,float64,1,1,2.0,9773.0,1,1,133.0,1,19,38,5.0,0.0,133.7,1,0,0,1,0,0,19,0,0,6,11,1.0,13.0,0,0,5,10,0,6.9375,0,7.6,2.6,0.32,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1833,0.0,float64,1,39,2.0,9119.0,1,1,120.0,1,37,37,5.0,5.0,128.0,0,0,0,1,1,0,30,0,0,2,2,0.0,7.401499999999999,0,0,2,2,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1843,0.0,float64,1,1,1.0,8378.5,1,1,134.0,1,3,2,2.0,2.0,141.7,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Enrolled,0.0,0.0
train_cleaned.csv,1849,0.0,float64,1,17,1.0,9853.0,1,1,133.1,1,34,19,0.0,3.0,117.1,1,0,0,1,0,1,21,0,0,6,12,0.0,7.401499999999999,0,0,6,12,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1853,0.0,float64,1,39,1.0,9670.0,1,1,133.1,1,37,37,16.5,16.5,97.4,0,0,0,1,1,0,34,0,0,6,9,1.0,14.0,0,0,6,6,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1867,0.0,float64,1,18,3.0,9070.0,1,1,131.0,1,1,37,5.0,5.0,122.3,1,0,0,1,0,0,19,0,0,6,6,6.0,12.166666666666666,0,0,6,6,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.9999983333361112,0.0
train_cleaned.csv,1870,0.0,float64,1,39,1.0,9085.0,1,1,133.1,1,1,19,9.0,9.0,160.55,1,0,0,1,0,0,24,0,0,6,10,2.0,11.0,0,0,6,6,0,6.9375,0,8.9,1.4,3.51,Dropout,0.3333327777787037,0.0
train_cleaned.csv,1877,0.0,float64,1,1,1.0,8378.5,1,1,145.0,1,1,19,10.0,5.0,150.6,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,10.8,1.4,1.74,Graduate,0.0,0.0
train_cleaned.csv,1878,0.0,float64,1,17,1.0,8378.5,1,1,129.0,1,1,1,9.0,9.0,124.8,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,1883,0.0,float64,1,18,2.0,9853.0,1,1,120.0,1,19,37,9.0,4.0,113.7,1,0,0,1,0,0,19,0,0,7,11,5.0,12.2,0,0,7,13,0,6.9375,0,12.4,0.5,1.79,Dropout,0.7142846938790088,0.0
train_cleaned.csv,1902,0.0,float64,1,43,1.0,8378.5,1,1,145.0,1,19,38,9.0,9.0,100.0,0,0,0,1,0,1,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,1903,0.0,float64,1,39,1.0,9254.0,1,1,137.0,1,1,1,5.0,10.0,124.5,0,0,0,1,1,0,26,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1919,0.0,float64,1,1,2.0,9254.0,1,1,120.0,1,37,37,9.0,9.0,115.1,1,0,0,1,1,0,21,0,0,6,11,3.0,11.0,0,0,6,14,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.4999991666680556,0.0
train_cleaned.csv,1922,0.0,float64,1,1,2.0,9238.0,1,1,122.0,1,37,38,4.0,7.0,118.2,1,0,0,1,0,0,19,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1929,0.0,float64,1,39,1.0,9085.0,1,1,133.1,1,34,34,16.5,16.5,128.2,0,0,0,1,1,0,27,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,1930,0.0,float64,1,39,1.0,9991.0,1,1,120.0,1,1,1,5.0,5.0,96.0,1,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,1933,0.0,float64,1,17,1.0,9147.0,1,1,138.0,1,37,1,9.0,9.0,123.7,1,0,0,1,0,1,19,0,0,5,5,4.0,11.0,0,0,5,5,0,6.9375,0,11.1,0.6,2.02,Dropout,0.7999984000032001,0.0
train_cleaned.csv,1940,0.0,float64,1,1,1.0,8378.5,1,1,161.0,1,37,37,9.0,9.0,144.2,1,0,0,1,1,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Graduate,0.0,0.0
train_cleaned.csv,1942,0.0,float64,1,39,1.0,9003.0,1,1,130.0,1,37,37,9.0,7.0,113.0,1,0,0,1,1,0,34,0,0,6,16,1.0,13.0,0,0,6,8,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.1666663888893518,0.0
train_cleaned.csv,1944,0.0,float64,1,10,2.0,9773.0,1,1,154.4,1,19,38,3.0,5.0,154.4,1,0,0,1,0,0,18,0,0,6,8,5.0,12.0,0,0,6,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.8333319444467593,0.0
train_cleaned.csv,1949,0.0,float64,1,39,1.0,9003.0,1,1,130.0,1,12,12,9.0,9.0,126.1,0,0,0,1,1,0,24,0,0,6,7,0.0,7.401499999999999,0,0,6,10,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,1955,0.0,float64,1,43,1.0,8378.5,1,1,116.0,1,3,1,2.0,3.0,117.3,1,0,0,1,0,0,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,1962,0.0,float64,1,39,1.0,9991.0,1,1,140.0,1,1,37,9.0,8.0,154.5,0,0,0,1,0,0,26,0,0,2,2,0.0,7.401499999999999,0,0,5,8,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1982,0.0,float64,1,42,1.0,9003.0,1,1,130.0,1,3,2,2.0,6.0,105.3,0,0,0,1,1,0,34,0,0,6,8,0.0,7.401499999999999,0,0,6,10,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,1985,0.0,float64,1,7,1.0,9500.0,1,1,130.0,1,37,37,16.5,16.5,130.0,1,0,0,1,1,0,30,0,0,8,8,0.0,7.401499999999999,0,0,8,8,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,1986,0.0,float64,1,7,1.0,9500.0,1,1,140.0,1,3,19,2.0,6.0,140.0,0,0,0,1,1,0,27,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,1999,0.0,float64,1,17,1.0,9556.0,1,1,140.0,1,3,3,1.0,7.0,131.6,1,0,0,1,1,0,19,0,0,7,0,0.0,7.401499999999999,0,0,7,0,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,2004,0.0,float64,1,1,1.0,8378.5,1,1,138.0,1,19,19,5.0,1.0,130.7,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,2007,0.0,float64,1,1,1.0,8378.5,1,1,145.0,1,3,1,4.0,3.0,149.9,1,0,0,1,0,0,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,16.2,0.3,-0.92,Graduate,0.0,0.0
train_cleaned.csv,2010,0.0,float64,1,1,2.0,8378.5,1,1,127.0,1,2,19,5.0,5.0,139.6,1,0,0,1,1,1,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,2012,0.0,float64,1,17,3.5,9556.0,1,1,122.0,1,1,1,4.0,5.0,117.1,1,0,0,1,0,0,19,0,0,7,12,5.0,12.1,0,0,7,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.7142846938790088,0.0
train_cleaned.csv,2018,0.0,float64,1,7,1.0,9254.0,1,1,110.0,1,19,19,3.0,3.0,110.0,0,0,0,1,1,0,34,0,0,6,7,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,2021,0.0,float64,1,1,3.5,9773.0,1,1,126.0,1,3,3,2.0,2.0,121.1,0,0,0,1,0,0,18,0,0,6,6,4.0,12.75,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.6666655555574075,0.0
train_cleaned.csv,2029,0.0,float64,1,51,1.0,9147.0,1,1,102.5,1,3,1,3.0,3.0,99.7,1,0,0,1,0,0,22,0,0,5,8,0.0,7.401499999999999,0,0,5,7,0,6.9375,0,8.9,1.4,3.51,Enrolled,0.0,0.0
train_cleaned.csv,2030,0.0,float64,1,17,1.0,9773.0,1,1,116.0,1,37,1,9.0,8.0,115.7,1,0,0,1,0,0,19,0,0,6,6,3.0,11.333333333333334,0,0,6,6,0,6.9375,0,12.4,0.5,1.79,Dropout,0.4999991666680556,0.0
train_cleaned.csv,2031,0.0,float64,1,17,1.0,9119.0,1,1,130.0,1,1,3,4.0,2.0,123.0,0,0,0,1,1,0,18,0,0,5,10,1.0,10.0,0,0,5,7,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.1999996000008,0.0
train_cleaned.csv,2033,0.0,float64,1,39,1.0,9238.0,1,1,140.0,1,34,34,0.0,0.0,114.0,1,0,0,1,0,0,28,0,0,6,11,1.0,13.0,0,0,6,12,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.1666663888893518,0.0
train_cleaned.csv,2037,0.0,float64,1,43,3.0,9991.0,1,1,120.0,1,37,37,9.0,9.0,128.2,1,0,0,1,1,0,32,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,2047,0.0,float64,1,1,1.0,8378.5,1,1,138.0,1,1,40,4.0,3.0,149.9,1,0,0,1,0,0,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,11.1,0.6,2.02,Graduate,0.0,0.0
